kfold,selected_features,num_features,num_components,use_embedding,seed
0,"['row_std_g', 'row_max_g_by_row_med', 'row_min_c_by_row_med', 'row_std', 'row_max_g', 'g-95', 'g-425', 'row_max_c_by_col_max', 'row_min_g_by_col_min_c', 'g-56', 'row_max_by_col_max', 'row_std_g_by_col_std', 'g-134', 'c-29', 'g-370', 'row_std_c_by_col_std_g', 'row_std_c_by_row_med', 'g-368', 'row_std_by_col_std', 'row_std_g_by_col_std_c', 'row_mean_c', 'g-497', 'g-592', 'row_min_by_col_min', 'g-142', 'row_max', 'g-351', 'g-443', 'row_max_c_by_cp_time', 'row_std_c_by_row_std', 'row_max_g_by_row_std', 'g-276', 'row_min_g_by_row_mean', 'g-630', 'row_std_g_by_row_mean', 'g-183', 'g-257', 'g-479', 'g-205', 'g-762', 'g-184', 'g-82', 'row_max_g_by_col_max_c', 'g-694', 'g-748', 'row_mean_g_by_row_med', 'row_max_c_by_row_std', 'g-10', 'g-666', 'g-139', 'g-646', 'g-413', 'g-160', 'g-722', 'row_med_g_by_row_med', 'g-752', 'g-81', 'row_min_g_by_cp_time', 'row_max_by_cp_time', 'g-582', 'row_std_c_by_cp_time', 'g-683', 'g-269', 'row_sum_c_by_row_sum', 'g-72', 'g-40', 'g-174', 'g-406', 'g-344', 'row_max_c_by_row_mean', 'g-15', 'g-650', 'g-382', 'row_max_c_by_row_med', 'g-597', 'g-571', 'c-56', 'g-628', 'g-547', 'g-734', 'g-726', 'g-703', 'g-755', 'g-91', 'g-719', 'c-35', 'g-449', 'c-7', 'g-63', 'g-500', 'g-374', 'row_med_c_by_row_sum', 'c-96', 'g-329', 'g-667', 'g-339', 'g-285', 'row_max_g_by_cp_time', 'c-87', 'g-679', 'row_std_by_cp_time', 'g-708', 'g-426', 'g-749', 'g-769', 'g-636', 'g-85', 'g-544', 'g-540', 'row_min_g_by_row_max', 'row_mean_g_by_row_sum', 'g-202', 'c-98', 'g-626', 'g-655', 'g-11', 'g-69', 'g-744', 'row_mean_c_by_cp_time', 'g-689', 'g-516', 'row_sum_g_by_row_sum', 'g-418', 'g-106', 'g-577', 'c-32', 'row_min_c', 'row_max_c_by_row_sum', 'g-314', 'g-489', 'g-391', 'row_min_g_by_row_std', 'g-715', 'g-430', 'g-740', 'g-707', 'row_med_g_by_row_mean', 'g-645', 'g-171', 'row_min', 'g-448', 'g-248', 'g-746', 'g-761', 'g-14', 'row_min_by_cp_time', 'g-530', 'g-609', 'g-635', 'row_med_c_by_row_mean', 'g-397', 'row_sum_g_by_row_med', 'g-501', 'c-12', 'g-692', 'g-228', 'g-358', 'row_max_g_by_col_max', 'g-104', 'g-538', 'g-423', 'c-45', 'g-700', 'c-69', 'g-43', 'g-317', 'g-567', 'g-590', 'c-90', 'g-302', 'row_med_g_by_row_std', 'g-698', 'row_sum_g_by_row_std', 'g-259', 'g-169', 'g-387', 'g-380', 'g-219', 'g-437', 'row_max_g_by_row_sum', 'row_std_c_by_row_mean', 'g-166', 'c-89', 'g-194', 'g-305', 'g-377', 'row_mean_c_by_row_sum', 'g-247', 'row_mean_g_by_row_std', 'g-697', 'g-163', 'g-693', 'g-687', 'g-682', 'row_std_g_by_row_sum', 'g-346', 'g-151', 'c-58', 'g-172', 'row_max_g_by_row_min', 'g-731', 'row_mean_g_by_row_mean', 'row_std_g_by_row_max', 'g-496', 'c-49', 'row_min_g', 'g-673', 'g-404', 'g-74', 'g-537', 'c-50', 'g-209', 'row_min_g_by_col_min', 'g-16', 'g-653', 'g-476', 'g-157', 'row_std_g_by_row_med', 'row_sum_c_by_row_std', 'row_std_c_by_col_std', 'row_min_c_by_row_max', 'row_sum_g_by_row_min', 'g-664', 'g-513', 'row_mean_c_by_row_max', 'g-603', 'g-17', 'g-519', 'c-25', 'g-290', 'g-735', 'g-4', 'c-16', 'g-175', 'g-325', 'g-558', 'g-457', 'g-105', 'g-536', 'g-541', 'row_sum_g_by_row_max', 'row_mean_c_by_row_std', 'g-605', 'g-488', 'row_std_c', 'g-460', 'g-399', 'g-342', 'g-86', 'row_med_c_by_row_med', 'g-2', 'g-238', 'c-11', 'g-704', 'g-300', 'row_sum_c_by_row_med', 'row_mean_c_by_row_mean', 'g-625', 'g-168', 'g-31', 'c-19', 'g-436', 'g-162', 'g-316', 'row_std_g_by_row_min', 'g-363', 'g-9', 'c-86', 'row_mean_c_by_row_min', 'g-328', 'g-765', 'g-767', 'g-394', 'g-435', 'c-14', 'g-123', 'g-771', 'g-283', 'g-280', 'g-629', 'g-307', 'g-716', 'g-234', 'g-675', 'c-68', 'g-747', 'row_sum_g_by_row_mean', 'row_mean_c_by_row_med', 'g-662', 'g-573', 'g-503', 'g-521', 'g-439', 'g-131', 'g-674', 'g-343', 'g-647', 'g-565', 'g-113', 'g-668', 'g-546', 'c-46', 'row_mean_g', 'c-18', 'g-403', 'g-25', 'g-550', 'g-176', 'g-5', 'g-156', 'g-297', 'row_sum_c_by_row_mean', 'g-37', 'g-235', 'g-400', 'g-46', 'g-282', 'g-243', 'g-125', 'g-375', 'c-33', 'g-591', 'row_min_c_by_row_mean', 'g-710', 'g-473', 'c-83', 'g-392', 'g-438', 'g-386', 'g-681', 'g-760', 'g-341', 'g-88', 'g-758', 'g-383', 'g-208', 'g-427', 'g-278', 'g-601', 'g-764', 'g-252', 'g-581', 'g-87', 'g-322', 'g-226', 'g-250', 'g-614', 'g-141', 'g-333', 'g-115', 'g-360', 'g-402', 'g-71', 'g-737', 'c-77', 'c-94', 'g-54', 'g-695', 'g-161', 'g-110', 'g-265', 'c-62', 'g-684', 'g-520', 'g-622', 'g-308', 'g-159', 'g-264', 'c-80', 'g-96', 'g-456', 'g-408', 'row_std_c_by_row_sum', 'g-468', 'g-384', 'g-672', 'g-61', 'g-385', 'g-188', 'g-612', 'g-334', 'row_med_c_by_row_min', 'g-145', 'g-508', 'row_sum_by_col_sum', 'g-321', 'g-284', 'row_mean_by_col_mean', 'g-121', 'g-164', 'c-41', 'g-68', 'g-199', 'g-407', 'c-37', 'g-180', 'g-742', 'g-249', 'g-246', 'c-9', 'g-356', 'g-62', 'g-130', 'g-355', 'g-656', 'g-83', 'g-543', 'g-721', 'g-389', 'g-510', 'g-680', 'g-311', 'g-447', 'g-390', 'g-584', 'c-72', 'g-362', 'g-289', 'g-1', 'g-213', 'g-320', 'g-379', 'g-367', 'g-398', 'row_std_c_by_row_min', 'g-34', 'g-76', 'g-535', 'row_mean_g_by_col_mean', 'c-78', 'g-723', 'g-295', 'g-428', 'g-126', 'g-507', 'g-412', 'c-70', 'g-310', 'c-79', 'g-717', 'g-232', 'g-262', 'c-1', 'g-409', 'g-624', 'g-103', 'g-545', 'g-312', 'g-293', 'g-361', 'row_min_c_by_col_min', 'g-195', 'g-431', 'g-616', 'row_sum_c_by_cp_time', 'g-330', 'g-495', 'g-196', 'g-594', 'g-599', 'g-743', 'g-200', 'g-98', 'g-286', 'g-593', 'c-43', 'g-578', 'c-2', 'c-64', 'row_med_c_by_row_max', 'g-620', 'g-274', 'g-112', 'g-422', 'g-116', 'g-153', 'g-36', 'c-99', 'g-254', 'g-511', 'g-579', 'g-191', 'g-490', 'g-688', 'g-557', 'g-241', 'g-522', 'g-498', 'g-326', 'g-26', 'g-22', 'g-477', 'g-146', 'g-562', 'g-154', 'g-271', 'g-464', 'g-445', 'c-23', 'g-324', 'g-65', 'g-227', 'c-65', 'g-725', 'g-638', 'g-576', 'g-354', 'g-421', 'g-663', 'g-478', 'g-335', 'g-143', 'g-182', 'g-51', 'g-730', 'row_sum', 'g-266', 'g-242', 'g-481', 'g-148', 'g-273', 'g-714', 'g-528', 'g-350', 'c-44', 'g-281', 'g-52', 'c-38', 'g-745', 'row_min_g_by_row_med', 'g-514', 'g-618', 'g-486', 'g-140', 'c-17', 'c-26', 'g-108', 'g-556', 'row_mean_by_cp_time', 'g-643', 'g-272', 'g-158', 'g-532', 'g-0', 'g-499', 'c-8', 'g-152', 'g-303', 'g-651', 'row_std_c_by_row_max', 'g-741', 'g-589', 'g-150', 'g-332', 'c-53', 'g-634', 'g-451', 'g-604', 'g-291', 'g-299', 'g-483', 'g-648', 'g-337', 'g-30', 'g-198', 'g-732', 'g-527', 'g-239', 'g-253', 'g-177', 'g-442', 'g-32', 'g-70', 'row_min_g_by_row_sum', 'g-506', 'c-59', 'g-66', 'row_sum_c', 'g-493', 'g-132', 'g-39', 'g-49', 'g-395', 'g-318', 'g-658', 'g-221', 'g-236', 'g-641', 'g-548', 'g-137', 'c-81', 'g-676', 'row_min_c_by_row_sum', 'g-372', 'row_min_c_by_cp_time', 'c-27', 'g-633', 'g-256', 'row_sum_g_by_col_sum', 'g-523', 'g-275', 'g-27', 'g-261', 'g-446', 'g-600', 'g-411', 'g-607', 'g-186', 'g-534', 'g-549', 'g-100', 'row_max_c_by_col_max_g', 'c-10', 'g-654', 'g-127', 'g-433', 'g-586', 'g-203', 'row_med_g_by_col_med_c', 'g-441', 'g-58', 'g-757', 'c-88', 'g-475', 'g-728', 'c-30', 'g-484', 'g-347', 'g-53', 'row_max_g_by_row_mean', 'g-349', 'g-230', 'g-569', 'row_med_by_cp_time', 'g-211', 'g-345', 'g-568', 'g-453', 'g-750', 'g-120', 'g-469', 'g-533', 'g-566', 'g-369', 'g-135', 'c-84', 'g-696', 'g-331', 'g-610', 'g-637', 'g-720', 'g-480', 'g-20', 'g-561', 'g-531', 'g-602', 'g-212', 'g-552', 'g-393', 'g-608', 'row_min_c_by_row_min', 'g-410', 'g-611', 'g-632', 'g-669', 'c-61', 'g-640', 'g-224', 'c-85', 'g-491', 'g-193', 'g-309', 'row_med_g_by_row_sum', 'c-76', 'g-712', 'g-348', 'g-701', 'g-237', 'g-649', 'row_mean_g_by_cp_time', 'g-93', 'g-338', 'c-91', 'g-736', 'g-623', 'g-444', 'g-419', 'g-28', 'g-452', 'g-294', 'g-267', 'g-718', 'g-388', 'g-434', 'c-73', 'g-485', 'c-3', 'g-463', 'g-23', 'c-51', 'row_sum_by_cp_time', 'c-36', 'g-84', 'c-31', 'g-515', 'g-279', 'g-12', 'g-615', 'g-432', 'c-39', 'g-462', 'g-155', 'g-661', 'g-181', 'c-82', 'c-34', 'c-67', 'g-268', 'c-40', 'row_med_g_by_cp_time', 'row_sum_c_by_col_sum', 'g-494', 'g-657', 'g-18', 'g-94', 'g-165', 'g-768', 'c-15', 'g-665', 'row_std_g_by_cp_time', 'g-240', 'g-560', 'g-378', 'c-66', 'g-376', 'g-192', 'g-467', 'c-47', 'g-763', 'g-298', 'g-79', 'g-709', 'g-352', 'c-74', 'g-690', 'g-251', 'g-465', 'c-97', 'g-559', 'g-585', 'g-702', 'g-711', 'g-244', 'g-502', 'g-588', 'g-517', 'g-686', 'row_sum_c_by_row_max', 'c-42', 'row_mean_g_by_row_min', 'g-364', 'g-459', 'g-766', 'g-554', 'g-45', 'g-396', 'g-313', 'g-373', 'g-263', 'g-371', 'g-631', 'row_max_c_by_row_min', 'c-21', 'g-518', 'g-207', 'g-292', 'g-128', 'g-107', 'c-6', 'g-129', 'g-167', 'g-753', 'g-659', 'g-270', 'g-509', 'g-216', 'g-644', 'g-713', 'g-670', 'c-63', 'row_med_c_by_row_std', 'g-466', 'c-52', 'g-505', 'g-529', 'row_med_g_by_row_max', 'g-38', 'g-542', 'c-5', 'row_mean_g_by_col_mean_c', 'g-471', 'g-621', 'g-204', 'g-319', 'g-277', 'g-55', 'g-3', 'g-381', 'g-365', 'c-95', 'g-301', 'g-598', 'g-190', 'g-727', 'g-260', 'g-41', 'g-101', 'g-233', 'g-570', 'g-461', 'c-71', 'g-147', 'g-35', 'row_mean_g_by_row_max', 'g-77', 'g-733', 'g-416', 'g-539', 'g-627', 'c-93', 'g-455', 'g-97', 'row_min_c_by_col_min_g', 'g-642', 'g-13', 'g-613', 'g-231', 'g-595', 'g-482', 'g-555', 'c-75', 'g-574', 'g-201', 'g-639', 'c-0', 'g-78', 'g-685', 'g-401', 'g-564', 'row_med', 'g-114', 'g-470', 'g-255', 'g-138', 'row_mean_c_by_col_mean', 'g-751', 'g-124', 'g-660', 'g-119', 'g-42', 'g-512', 'g-652', 'c-20', 'g-759', 'cp_type', 'cp_dose']",864,47,1,140
1,"['row_min_c_by_row_med', 'row_std_g', 'row_std', 'row_std_g_by_col_std', 'row_max_g_by_row_med', 'g-56', 'row_min_g_by_col_min_c', 'row_mean_c', 'g-571', 'row_max_g', 'row_std_g_by_col_std_c', 'row_max_c_by_col_max', 'g-443', 'g-630', 'g-205', 'g-134', 'g-540', 'g-370', 'g-351', 'g-276', 'g-394', 'row_max_by_cp_time', 'g-516', 'row_std_c_by_row_std', 'row_max_g_by_col_max_c', 'row_max_by_col_max', 'g-269', 'g-160', 'row_max_c_by_cp_time', 'row_max_g_by_row_std', 'row_max_c_by_row_mean', 'g-257', 'g-489', 'row_std_by_col_std', 'g-479', 'row_std_c_by_row_med', 'g-762', 'g-418', 'row_mean_g_by_row_med', 'g-285', 'g-139', 'g-694', 'g-683', 'c-87', 'g-426', 'row_max', 'row_med_c_by_row_mean', 'row_max_g_by_cp_time', 'g-11', 'g-425', 'g-184', 'row_std_c_by_col_std_g', 'c-29', 'row_min_g_by_row_mean', 'g-374', 'g-82', 'g-592', 'g-721', 'g-645', 'g-703', 'g-382', 'g-95', 'row_max_c_by_row_med', 'g-748', 'row_med_g_by_row_med', 'c-98', 'row_max_c_by_row_std', 'g-689', 'row_min_c', 'row_min_by_col_min', 'g-69', 'row_min', 'g-666', 'g-646', 'row_mean_g_by_row_sum', 'g-513', 'g-497', 'g-628', 'row_sum_g_by_row_sum', 'g-368', 'row_std_c_by_cp_time', 'g-680', 'row_std_c_by_row_mean', 'g-341', 'g-85', 'g-259', 'g-737', 'g-629', 'g-344', 'row_med_g_by_row_mean', 'g-761', 'g-673', 'g-168', 'row_med_c_by_row_sum', 'g-755', 'g-500', 'row_min_g', 'g-749', 'g-519', 'g-752', 'g-567', 'g-404', 'row_max_c_by_row_sum', 'g-413', 'g-722', 'row_min_g_by_row_std', 'row_max_g_by_row_sum', 'g-356', 'g-387', 'row_std_by_cp_time', 'row_min_c_by_row_max', 'g-667', 'g-406', 'g-2', 'g-726', 'c-96', 'c-49', 'g-769', 'g-746', 'g-110', 'row_min_g_by_row_sum', 'g-17', 'g-91', 'g-183', 'g-635', 'row_mean_c_by_row_max', 'row_min_g_by_cp_time', 'row_max_g_by_row_min', 'g-764', 'g-650', 'row_std_g_by_row_max', 'g-166', 'g-476', 'g-590', 'g-177', 'g-744', 'row_sum_g_by_row_min', 'g-707', 'g-544', 'row_sum_c_by_row_std', 'g-391', 'g-283', 'g-430', 'g-530', 'g-10', 'g-422', 'g-437', 'g-174', 'row_std_g_by_row_med', 'g-448', 'g-271', 'g-577', 'g-636', 'row_sum_c_by_row_mean', 'g-735', 'g-655', 'row_sum_g_by_row_std', 'g-692', 'c-46', 'g-219', 'g-399', 'g-664', 'g-693', 'row_sum_g_by_row_med', 'row_std_g_by_row_mean', 'g-81', 'g-20', 'c-18', 'g-400', 'g-248', 'g-538', 'g-328', 'row_std_g_by_row_min', 'row_min_g_by_row_max', 'row_mean_c_by_row_med', 'g-142', 'g-14', 'g-380', 'g-687', 'g-305', 'g-679', 'g-329', 'c-45', 'c-14', 'g-447', 'g-402', 'g-632', 'g-202', 'g-410', 'row_med_g_by_row_std', 'g-342', 'g-63', 'g-65', 'c-25', 'g-481', 'g-626', 'c-69', 'g-5', 'g-290', 'g-708', 'g-541', 'g-234', 'g-423', 'row_min_by_cp_time', 'g-534', 'c-3', 'g-4', 'g-162', 'g-278', 'g-54', 'g-715', 'g-295', 'row_mean_c_by_row_mean', 'g-597', 'g-163', 'g-343', 'g-339', 'c-16', 'g-61', 'g-238', 'c-32', 'c-11', 'c-56', 'g-682', 'g-384', 'g-265', 'g-227', 'row_std_g_by_row_sum', 'g-156', 'g-427', 'row_std_c', 'c-12', 'g-431', 'g-70', 'g-543', 'g-176', 'g-428', 'g-333', 'g-377', 'g-698', 'c-35', 'g-747', 'g-439', 'row_sum_c_by_row_med', 'g-407', 'g-362', 'g-734', 'row_mean_c_by_row_std', 'g-249', 'g-325', 'g-291', 'g-331', 'g-358', 'g-86', 'g-662', 'c-37', 'g-609', 'g-488', 'g-612', 'g-719', 'g-434', 'g-297', 'c-2', 'row_min_g_by_col_min', 'g-243', 'g-700', 'row_min_c_by_row_mean', 'g-105', 'g-409', 'g-32', 'g-104', 'g-503', 'g-161', 'g-603', 'row_max_g_by_col_max', 'row_mean_c_by_row_min', 'g-501', 'g-40', 'g-346', 'row_mean_g_by_row_std', 'g-389', 'row_sum_c_by_row_sum', 'g-582', 'g-573', 'g-654', 'g-403', 'c-77', 'g-595', 'g-25', 'g-697', 'g-261', 'g-123', 'g-275', 'row_med_c_by_row_med', 'g-375', 'g-330', 'g-717', 'g-228', 'c-90', 'g-527', 'g-398', 'c-86', 'c-17', 'g-37', 'g-517', 'c-89', 'g-317', 'row_mean_g_by_row_mean', 'g-335', 'row_std_c_by_row_max', 'g-653', 'g-363', 'g-681', 'g-602', 'g-180', 'g-768', 'g-390', 'g-449', 'g-576', 'row_mean_by_col_mean', 'g-72', 'c-33', 'g-15', 'g-496', 'g-760', 'g-745', 'g-360', 'g-743', 'g-148', 'g-74', 'g-13', 'g-186', 'g-585', 'g-455', 'g-171', 'g-43', 'g-491', 'g-704', 'g-546', 'g-767', 'g-436', 'g-313', 'row_sum_g_by_col_sum', 'g-550', 'g-578', 'row_mean_c_by_row_sum', 'g-445', 'g-235', 'g-547', 'g-675', 'g-614', 'g-113', 'g-159', 'g-247', 'g-731', 'c-83', 'g-740', 'g-536', 'g-36', 'g-169', 'g-126', 'g-591', 'g-307', 'g-137', 'g-665', 'c-72', 'g-533', 'g-586', 'g-556', 'g-565', 'g-192', 'g-451', 'g-383', 'c-53', 'row_sum_g_by_row_max', 'g-392', 'g-125', 'c-58', 'g-385', 'g-672', 'g-564', 'g-282', 'g-605', 'g-0', 'row_std_c_by_row_sum', 'g-558', 'g-88', 'g-618', 'g-96', 'g-316', 'g-83', 'g-616', 'g-695', 'g-9', 'row_max_c_by_row_min', 'g-106', 'g-130', 'g-656', 'g-87', 'g-412', 'g-514', 'g-226', 'g-289', 'g-199', 'g-545', 'g-337', 'g-622', 'c-68', 'row_std_g_by_cp_time', 'g-624', 'c-38', 'g-557', 'c-8', 'g-741', 'g-272', 'g-511', 'g-674', 'g-71', 'g-146', 'g-522', 'g-643', 'g-637', 'g-453', 'g-311', 'c-1', 'g-379', 'g-631', 'g-378', 'g-438', 'g-765', 'g-334', 'g-648', 'row_sum_g_by_row_mean', 'g-730', 'c-26', 'g-172', 'g-209', 'g-579', 'g-723', 'g-566', 'g-326', 'g-442', 'g-473', 'g-200', 'g-157', 'g-188', 'g-518', 'g-696', 'g-187', 'g-520', 'c-7', 'g-308', 'g-521', 'g-154', 'g-34', 'g-214', 'g-490', 'g-237', 'g-345', 'c-62', 'c-65', 'g-600', 'row_sum_by_col_sum', 'g-281', 'g-456', 'g-302', 'g-246', 'g-46', 'g-318', 'g-211', 'g-62', 'g-49', 'g-569', 'g-350', 'g-756', 'g-625', 'g-256', 'g-213', 'g-562', 'g-100', 'g-53', 'g-386', 'g-182', 'g-354', 'row_max_g_by_row_mean', 'c-19', 'g-151', 'row_med_by_cp_time', 'c-9', 'g-254', 'c-51', 'g-462', 'c-81', 'g-241', 'g-507', 'g-369', 'g-353', 'g-198', 'c-59', 'row_med_c_by_row_max', 'g-397', 'g-652', 'g-716', 'g-510', 'g-371', 'g-725', 'g-531', 'g-131', 'g-467', 'c-50', 'c-40', 'row_mean_g_by_row_min', 'g-310', 'row_med_g_by_cp_time', 'row_min_g_by_row_med', 'c-27', 'row_sum_c_by_row_max', 'g-16', 'g-607', 'g-280', 'g-31', 'g-158', 'g-336', 'g-23', 'g-58', 'g-324', 'g-638', 'g-663', 'g-78', 'g-28', 'g-121', 'g-299', 'c-75', 'g-263', 'g-152', 'row_mean_c_by_cp_time', 'g-508', 'g-232', 'g-66', 'g-208', 'row_med_c_by_row_min', 'g-468', 'g-191', 'g-483', 'g-647', 'g-196', 'g-51', 'g-581', 'g-460', 'row_std_c_by_col_std', 'g-255', 'g-599', 'g-372', 'g-714', 'g-604', 'g-554', 'g-361', 'c-79', 'c-10', 'g-120', 'g-552', 'g-266', 'g-144', 'g-537', 'g-175', 'g-22', 'row_mean_g', 'c-82', 'g-728', 'g-262', 'g-611', 'row_max_c_by_row_max', 'g-194', 'g-668', 'c-39', 'g-739', 'g-286', 'g-242', 'g-457', 'g-367', 'g-164', 'g-236', 'g-253', 'row_min_c_by_col_min', 'g-274', 'g-108', 'row_sum_c_by_col_sum', 'g-115', 'g-355', 'g-598', 'g-135', 'g-766', 'g-220', 'row_min_c_by_col_min_g', 'g-314', 'g-195', 'g-702', 'row_std_c_by_row_min', 'g-244', 'g-116', 'g-293', 'g-250', 'g-587', 'g-469', 'g-92', 'g-264', 'g-300', 'g-252', 'c-70', 'g-181', 'row_sum_c_by_cp_time', 'c-63', 'c-88', 'g-155', 'g-588', 'g-505', 'g-201', 'c-43', 'g-396', 'g-608', 'g-322', 'g-352', 'g-309', 'g-477', 'g-532', 'g-1', 'g-292', 'g-633', 'g-610', 'row_mean_g_by_col_mean', 'g-542', 'c-92', 'g-758', 'g-230', 'g-52', 'g-233', 'g-486', 'c-85', 'g-464', 'g-273', 'g-18', 'g-408', 'g-452', 'g-528', 'row_med_c_by_cp_time', 'g-347', 'g-98', 'g-493', 'g-26', 'g-212', 'g-258', 'g-563', 'g-688', 'g-670', 'g-651', 'c-74', 'g-231', 'g-129', 'g-132', 'g-68', 'g-239', 'g-465', 'g-471', 'g-416', 'g-45', 'g-712', 'g-217', 'g-48', 'row_med_g_by_col_med_c', 'g-215', 'g-128', 'g-669', 'g-742', 'g-620', 'c-91', 'g-709', 'g-411', 'g-298', 'c-28', 'g-593', 'g-480', 'g-315', 'row_sum_c', 'g-446', 'c-67', 'g-495', 'g-713', 'c-52', 'g-303', 'g-150', 'g-3', 'g-684', 'g-720', 'row_min_c_by_cp_time', 'g-277', 'g-190', 'g-771', 'g-136', 'g-79', 'g-549', 'g-27', 'g-73', 'g-515', 'g-221', 'g-750', 'g-203', 'g-138', 'g-623', 'g-584', 'g-251', 'g-685', 'g-143', 'c-99', 'row_min_c_by_row_sum', 'g-67', 'g-657', 'g-165', 'g-320', 'g-321', 'g-649', 'c-55', 'row_sum', 'c-34', 'g-606', 'g-601', 'g-753', 'g-568', 'c-84', 'g-323', 'g-485', 'g-421', 'g-710', 'g-535', 'row_med_g_by_row_sum', 'g-454', 'g-245', 'g-506', 'g-279', 'g-312', 'g-141', 'g-691', 'g-117', 'c-15', 'c-66', 'g-77', 'g-770', 'g-94', 'row_max_c_by_col_max_g', 'g-84', 'g-711', 'g-401', 'g-494', 'g-405', 'g-365', 'g-499', 'g-661', 'g-204', 'g-732', 'g-207', 'g-660', 'g-478', 'g-699', 'c-80', 'g-127', 'c-94', 'g-627', 'g-338', 'g-690', 'g-594', 'g-153', 'g-763', 'g-502', 'c-76', 'g-216', 'g-93', 'g-526', 'g-641', 'c-73', 'row_med_g_by_row_max', 'g-706', 'g-444', 'c-30', 'row_sum_c_by_row_min', 'g-109', 'c-64', 'g-12', 'g-639', 'g-466', 'g-381', 'g-225', 'g-718', 'g-388', 'row_mean_g_by_col_mean_c', 'g-268', 'g-364', 'g-424', 'c-47', 'g-149', 'g-97', 'g-90', 'c-61', 'g-288', 'g-395', 'g-189', 'cp_type', 'cp_dose']",804,280,1,140
